22.6,-0.42787,-0.4882,-1.0886,-0.30101,-0.50114,0.17534,-0.06397,-0.38733,-0.84364,-0.77239,-0.29728,0.38363,-0.52688
18.4,-0.33606,-0.4882,-0.38244,-0.30101,-0.084398,0.28826,0.94628,0.25239,-0.6107,-0.54913,1.2462,0.33631,0.026349
13.6,-0.42042,-0.4882,2.5437,-0.30101,0.51946,-0.45298,1.1033,-0.96216,-0.6107,1.8886,0.81208,0.36053,0.75706
12,1.4657,-0.4882,1.1045,-0.30101,0.56198,-1.436,1.0498,-0.85294,1.7187,1.6171,0.86032,-0.092879,1.7055
23.2,-0.42491,-0.4882,-0.99305,-0.30101,-0.32254,-0.39942,-0.73866,-0.17012,-0.49423,-0.6155,-0.87607,0.39535,-0.34663
20,-0.3787,-0.4882,-0.016666,3.3111,-0.50114,-1.3781,1.1462,-0.019812,-0.6107,-0.73015,0.088588,0.4363,1.4531
10.9,4.3279,-0.4882,1.1045,-0.30101,1.1148,-0.13593,0.38582,-0.96461,1.7187,1.6171,0.86032,-3.7829,0.26484
23,-0.35919,-0.4882,1.6704,-0.30101,0.64703,0.11019,1.0712,-0.7465,-0.6107,0.23528,1.3426,0.31199,-0.20659
14.2,0.45409,-0.4882,1.1045,-0.30101,1.4465,-0.41969,0.9784,-0.95911,1.7187,1.6171,0.86032,-0.42208,0.42845
24.3,-0.36589,-0.4882,-0.67207,-0.30101,-0.37357,-0.45588,0.0074251,-0.11537,-0.14481,-0.54913,-0.49021,0.2293,-0.1331
25,-0.39066,-0.4882,-0.4959,-0.30101,-0.46712,0.17244,-0.99211,0.37748,-0.49423,-0.66981,0.57092,0.4363,-0.89986
21,-0.37367,-0.4882,-0.11968,-0.30101,-0.033368,-0.26478,-0.32456,0.039775,-0.6107,-0.56723,-0.0078781,0.42883,0.016643
20.7,-0.42906,-0.4882,-0.82286,-0.30101,-0.28001,0.020428,-1.0492,1.1932,-0.49423,-1.0499,0.86032,0.35261,-0.81251
23.1,-0.41083,-0.4882,-0.4959,-0.30101,-0.46712,0.11598,-0.4852,0.29263,-0.49423,-0.66981,0.57092,0.4363,-0.79587
19.6,-0.24461,-0.4882,1.3255,-0.30101,2.7478,-1.2912,1.1462,-1.092,-0.49423,0.03013,-1.7925,-0.18082,0.092903
13.2,-0.2583,-0.4882,-0.38244,-0.30101,-0.084398,-0.50076,0.50362,0.034187,-0.6107,-0.54913,1.2462,-1.3972,2.0937
19.2,-0.39079,-0.4882,1.6704,-0.30101,0.64703,0.23469,1.1069,-0.84459,-0.6107,0.23528,1.3426,0.41555,-0.0013819
22,-0.42932,0.94727,-0.68849,-0.30101,-0.97742,0.4258,-0.9814,0.73932,-0.26128,-0.41638,-1.1172,0.42347,-0.43121
38.7,-0.41851,-0.4882,-1.1662,-0.30101,-0.87536,2.567,0.28944,-0.19815,-0.84364,-0.73618,-0.20081,0.4363,-1.1647
24,-0.43299,0.27176,-1.2528,-0.30101,-0.084398,0.40408,-0.096098,0.081143,-0.96011,-0.6155,-1.5031,0.4363,-1.0579
34.9,-0.42321,1.4117,-1.0841,-0.30101,-0.9434,1.2872,-1.0349,0.30498,-0.49423,-4.0226e-05,-1.5513,0.4363,-1.0011
29.4,-0.42536,-0.4882,-0.99305,-0.30101,-0.32254,0.36209,-1.242,-0.36855,-0.49423,-0.6155,-0.87607,0.37002,-1.0094
7.2,1.6918,-0.4882,1.1045,-0.30101,1.2934,-1.4751,1.0784,-1.1697,1.7187,1.6171,0.86032,0.4363,2.5235
11.7,1.3253,-0.4882,1.1045,-0.30101,1.404,-0.12724,0.96769,-0.79589,1.7187,1.6171,0.86032,-2.8699,0.35496
28.5,-0.42936,2.8894,-0.85869,-0.30101,-1.1645,0.81813,-1.4276,0.56324,-0.6107,-0.92324,0.37799,0.4363,-1.2867
21.2,-0.41715,-0.4882,-0.10326,-0.30101,-0.0078529,-0.17357,0.1645,-0.55741,-0.37775,0.20511,-0.29728,0.39613,-0.079029
13.1,-0.12445,-0.4882,1.3255,-0.30101,2.7478,-1.4823,0.932,-1.024,-0.49423,0.03013,-1.7925,-3.0038,0.48946
15.4,-0.088127,-0.4882,1.3255,-0.30101,2.7478,-1.0118,0.96412,-1.1229,-0.49423,0.03013,-1.7925,-0.066431,1.2257
25,0.29081,-0.4882,1.1045,-0.30101,-0.13543,1.1077,0.32513,-0.23787,1.7187,1.6171,0.86032,0.41823,-0.77646
22,-0.4324,1.8339,-1.2618,-0.30101,-1.3516,0.22745,-1.2848,1.5918,-0.96011,-0.59137,-1.5031,0.41198,-0.6073
7.2,1.3661,-0.4882,1.1045,-0.30101,1.2339,0.068203,1.1462,-1.1002,1.7187,1.6171,0.86032,0.4363,1.069
22.9,-0.42263,0.039546,-0.42275,-0.30101,-0.20347,-0.411,-0.046121,0.77162,-0.49423,-0.52499,-1.5513,0.4218,-0.024953
24.2,-0.42263,-0.4882,0.016179,-0.30101,-1.1475,0.17534,-2.188,0.64334,-0.6107,-0.5612,0.37799,0.28933,-0.81667
37.3,-0.42382,2.8894,-0.85869,-0.30101,-1.1645,1.2336,-1.4348,0.56324,-0.6107,-0.92324,0.37799,0.4363,-1.2548
14.1,0.83841,-0.4882,1.1045,-0.30101,0.30683,0.7776,0.94271,-0.85881,1.7187,1.6171,0.86032,-3.0853,0.98168
19,0.04349,-0.4882,1.1045,-0.30101,0.91068,-0.49786,0.60001,-0.49101,1.7187,1.6171,0.86032,-3.7473,0.6295
19.1,0.12533,-0.4882,1.1045,-0.30101,0.30683,-0.42403,0.94985,-0.64653,1.7187,1.6171,0.86032,-0.29587,1.2077
19.4,-0.40046,-0.4882,-0.31973,-0.30101,-0.23749,-0.09684,0.83204,-0.64427,-0.49423,-0.084516,1.1979,0.37303,0.40765
24.4,-0.41605,0.44063,-0.72283,-0.30101,-0.99443,0.27668,-1.9595,1.6338,-0.26128,-0.41035,0.32975,0.42938,-0.93037
14.3,0.27184,-0.4882,1.1045,-0.30101,1.404,0.20284,0.71424,-0.75194,1.7187,1.6171,0.86032,-2.8748,0.50055
35.2,-0.40574,0.35619,-0.55861,3.3111,-0.71377,2.0198,-0.57445,0.21098,-0.72717,-1.056,0.088588,0.3679,-0.83608
21.6,-0.39973,-0.4882,-0.11968,-0.30101,-0.033368,-0.043273,0.53218,-0.30727,-0.6107,-0.56723,-0.0078781,0.39713,-0.65306
29.6,-0.42339,0.44063,-0.72283,-0.30101,-0.99443,0.95712,-2.1808,2.3429,-0.26128,-0.41035,0.32975,0.31567,-1.259
10.2,1.3785,-0.4882,1.1045,-0.30101,1.2934,-2.0498,1.1462,-1.093,1.7187,1.6171,0.86032,0.1687,2.4972
17,-0.25503,-0.4882,1.3255,3.3111,2.7478,-0.24161,1.0034,-1.0179,-0.49423,0.03013,-1.7925,-0.41048,0.34803
17.4,-0.28113,-0.4882,1.3255,-0.30101,0.48544,-0.60934,0.95342,-0.70025,-0.49423,0.03013,-1.7925,-0.73109,0.25236
17.6,-0.40773,0.44063,-0.72283,-0.30101,-0.99443,-1.0176,0.30729,1.8959,-0.26128,-0.41035,0.32975,0.1639,-0.015247
23.3,-0.25362,-0.4882,1.3255,-0.30101,2.7478,0.30998,1.1462,-1.0102,-0.49423,0.03013,-1.7925,0.072616,-0.72377
23,-0.41934,-0.4882,0.47601,3.3111,0.017662,0.11164,0.87488,-0.26008,-0.49423,-0.73618,-0.97254,0.40104,-0.29256
22.3,-0.42799,1.7283,-0.80345,-0.30101,-1.2156,0.027666,-0.79577,1.5965,-0.37775,-0.63361,-0.87607,0.4363,-0.69466
15.6,-0.33893,-0.4882,-0.38244,-0.30101,-0.084398,-0.5384,0.93557,0.22652,-0.6107,-0.54913,1.2462,0.40762,0.51164
17.3,-0.41478,-0.4882,2.2317,-0.30101,0.28132,-0.63685,1.0391,-0.92634,-0.84364,-1.2672,0.32975,0.13957,1.7748
37.9,-0.42228,-0.4882,-1.2304,-0.30101,-0.50965,1.2438,0.86774,-0.57126,-0.72717,-1.237,-0.29728,0.40528,-1.0801
24.5,-0.43189,2.8894,-1.2976,-0.30101,-0.96041,0.49094,-1.3634,2.0786,-0.6107,-0.71205,-0.68314,0.36979,-0.91789
36.2,-0.42508,-0.4882,-1.2304,-0.30101,-0.50965,-0.2199,-0.20319,-0.61948,-0.72717,-1.237,-0.29728,0.4363,-0.43814
17.4,-0.393,-0.4882,1.6704,-0.30101,0.64703,-0.51234,0.91415,-0.91577,-0.6107,0.23528,1.3426,0.22818,0.59483
13.5,-0.22988,-0.4882,-0.38244,-0.30101,-0.084398,-0.28939,1.0355,-0.073905,-0.6107,-0.54913,1.2462,-1.2219,1.0718
34.6,-0.42902,2.8894,-1.3708,-0.30101,-1.2241,1.4161,-1.0564,1.5926,-0.84364,-0.41638,-2.8054,0.38385,-0.83054
14.1,0.74571,-0.4882,1.1045,-0.30101,1.404,-0.16054,1.0998,-0.77739,1.7187,1.6171,0.86032,0.4363,0.76538
21.2,0.030681,-0.4882,1.1045,-0.30101,0.29833,0.023323,-0.57088,0.034986,1.7187,1.6171,0.86032,0.3439,-0.28146
20.2,-0.3323,-0.4882,-0.38244,-0.30101,-0.084398,-1.2159,-1.1171,-0.056672,-0.6107,-0.54913,1.2462,-0.76792,-0.12756
13.4,0.41555,-0.4882,1.1045,-0.30101,1.404,0.65599,0.88202,-0.74828,1.7187,1.6171,0.86032,-3.9893,0.66971
23.2,-0.42889,1.7283,-0.80345,-0.30101,-1.2156,-0.12579,-1.3063,1.5965,-0.37775,-0.63361,-0.87607,0.4363,-0.75844
20.6,-0.42836,0.69395,0.6477,-0.30101,-0.71377,-0.067885,0.33584,-0.1419,-0.6107,-0.77239,-0.10434,0.4363,-0.28008
19.5,-0.41702,-0.4882,-0.31973,-0.30101,-0.23749,-0.64409,1.0284,-0.85003,-0.49423,-0.084516,1.1979,0.4045,0.53521
50,0.39292,-0.4882,1.1045,3.3111,0.70656,1.0425,1.0569,-1.2747,1.7187,1.6171,0.86032,0.38218,-1.338
15.4,0.8263,-0.4882,1.1045,-0.30101,1.6336,0.27378,1.1462,-0.91037,1.7187,1.6171,0.86032,0.32281,0.86521
17.2,-0.426,-0.4882,-0.94229,-0.30101,-0.90087,-0.57604,-0.5566,1.9235,-0.72717,-0.2776,0.18505,0.075964,0.0083239
20.4,-0.38939,-0.4882,-0.4959,-0.30101,-0.46712,-0.36902,-0.64227,0.37748,-0.49423,-0.66981,0.57092,0.4363,-0.68079
31.6,-0.43198,3.7338,-1.4006,-0.30101,-1.1645,0.75299,-0.97783,2.0696,-0.49423,-0.85686,-1.5996,0.39167,-1.2007
21.9,-0.4277,2.8894,-1.0543,-0.30101,-1.3261,-0.27202,-1.2813,2.4901,-0.96011,-0.50086,-0.97254,0.39155,-0.83747
27.1,-0.41551,0.039546,-0.42275,-0.30101,-0.20347,-0.17936,1.007,0.95475,-0.49423,-0.52499,-1.5513,0.4363,0.90681
22.2,-0.41985,0.56729,-0.83182,-0.30101,-0.80732,0.2318,-0.0032842,1.5534,-0.14481,-0.68791,0.61915,0.4363,-0.81529
18.4,-0.39209,-0.4882,1.6704,-0.30101,0.64703,-0.68607,0.98197,-0.67958,-0.6107,0.23528,1.3426,0.34468,0.33555
48.3,-0.39188,-0.4882,-0.67207,-0.30101,-0.34805,2.8247,0.08953,-0.12457,-0.14481,-0.54913,-0.49021,0.23599,-1.2007
14.1,0.16706,-0.4882,1.1045,-0.30101,1.404,0.33169,0.66426,-0.6956,1.7187,1.6171,0.86032,-3.4247,0.76538
50,-0.35647,0.35619,-1.005,-0.30101,0.84264,3.4863,0.67854,-0.99367,-0.49423,-0.80859,-2.6125,0.35596,-1.0385
7,5.35,-0.4882,1.1045,-0.30101,1.2339,-2.5725,1.1462,-1.0607,1.7187,1.6171,0.86032,-3.0078,3.379
19.5,0.40761,-0.4882,1.1045,-0.30101,1.404,0.030562,0.53932,-0.55539,1.7187,1.6171,0.86032,0.4363,0.19135
20.5,-0.42203,-0.4882,2.2317,-0.30101,0.28132,-0.48483,0.89273,-0.85942,-0.84364,-1.2672,0.32975,0.22639,0.73765
18.5,-0.4158,-0.4882,-0.10326,-0.30101,-0.0078529,-0.060646,0.58216,-0.77979,-0.37775,0.20511,-0.29728,0.34524,-0.29949
21.2,-0.40356,-0.4882,-0.15103,-0.30101,0.31534,-0.40087,-0.092529,-0.70813,-0.37775,-0.042278,0.37799,0.4363,0.042988
26.6,-0.41768,-0.4882,-0.56607,-0.30101,-0.84985,0.68639,-2.3201,0.84694,-0.72717,-0.99564,-0.24904,0.30808,-1.0773
21,-0.30705,-0.4882,-0.38244,-0.30101,-0.084398,0.54741,0.69282,0.15111,-0.6107,-0.54913,1.2462,0.25027,-0.087348
32.2,-0.43264,3.3116,-1.1543,-0.30101,-1.2581,1.1468,-1.6811,1.5918,-0.96011,-0.68188,-1.5031,0.41198,-0.65999
22.7,0.22388,-0.4882,1.1045,3.3111,1.8888,-0.24451,0.5536,-0.56088,1.7187,1.6171,0.86032,0.4199,-0.15668
13.8,1.905,-0.4882,1.1045,-0.30101,1.0212,-3.1241,1.1462,-1.3055,1.7187,1.6171,0.86032,0.4363,3.5163
19.8,-0.4176,-0.4882,-0.31973,-0.30101,-0.23749,0.25786,1.0427,-0.69696,-0.49423,-0.084516,1.1979,0.41778,-0.047138
7.5,0.936,-0.4882,1.1045,-0.30101,1.1148,0.70376,0.81776,-0.98498,1.7187,1.6171,0.86032,-3.7522,1.8275
50,-0.42671,-0.4882,-1.2304,-0.30101,-0.50965,2.2224,-0.51019,-0.33714,-0.72717,-1.237,-0.29728,0.38865,-1.1314
22.2,-0.40331,-0.4882,-0.4959,-0.30101,-0.46712,-0.30821,-0.8636,0.70373,-0.49423,-0.66981,0.57092,0.4363,0.024962
29.1,-0.4237,1.2006,-0.64072,-0.30101,-0.85835,0.26944,-1.2777,0.10476,-0.6107,-0.86893,-0.39374,0.4363,-0.7515
15.1,0.44645,-0.4882,1.1045,-0.30101,1.2934,-0.84387,1.0391,-0.93474,1.7187,1.6171,0.86032,0.40874,0.62395
19.4,-0.406,-0.4882,-0.56607,-0.30101,-0.84985,-1.0046,-0.21033,1.0192,-0.72717,-0.99564,-0.24904,0.4363,0.49778
24.7,-0.43119,3.1005,-1.4872,-0.30101,-1.173,0.12611,-1.1492,2.4748,-0.84364,-0.51293,-0.53844,0.4363,-0.94839
18.5,-0.4096,0.44063,-0.72283,-0.30101,-0.99443,-1.0002,0.08239,1.8959,-0.26128,-0.41035,0.32975,0.34959,0.81114
33.4,-0.4243,0.90505,-1.2722,-0.30101,-0.64573,1.6274,0.14308,-0.38409,-0.26128,-1.062,-0.0078781,0.4363,-0.85134
23.2,0.017407,-0.4882,1.1045,-0.30101,0.27281,0.20429,0.25374,-0.47927,1.7187,1.6171,0.86032,0.39691,0.24265
13.8,-0.13296,-0.4882,1.3255,-0.30101,2.7478,-0.24017,1.1462,-1.173,-0.49423,0.03013,-1.7925,-2.0633,2.1062
23.1,-0.4162,-0.4882,-0.99305,-0.30101,-0.32254,-1.048,0.73566,-0.62033,-0.49423,-0.6155,-0.87607,0.4363,0.28841
27.5,1.3917,-0.4882,1.1045,-0.30101,0.4174,0.8051,1.1462,-1.1512,1.7187,1.6171,0.86032,-1.9913,0.99416
10.4,2.8459,-0.4882,1.1045,-0.30101,1.1148,-1.436,0.75708,-1.0657,1.7187,1.6171,0.86032,-2.5716,1.9453
28.4,-0.42686,0.90505,-1.2722,-0.30101,-0.64573,0.46344,-0.34955,-0.25694,-0.26128,-1.062,-0.0078781,0.3968,-0.51024
24.8,-0.40672,0.44063,-0.72283,-0.30101,-0.99443,0.20574,-2.1059,1.6338,-0.26128,-0.41035,0.32975,0.21501,-1.2507
18.2,-0.34202,-0.4882,-0.38244,-0.30101,-0.084398,-0.82361,0.057402,-0.056672,-0.6107,-0.54913,1.2462,0.3699,-0.18441
11.8,-0.08234,-0.4882,1.3255,-0.30101,2.7478,-2.0165,1.0676,-1.2074,-0.49423,0.03013,-1.7925,0.4363,2.3128
22.9,-0.4293,0.56729,-0.87213,-0.30101,-1.037,-0.1866,-0.75651,0.69659,-0.6107,-0.70601,0.28152,0.36645,-0.70713
21.1,-0.39597,0.35619,-0.55861,-0.30101,-0.71377,-0.63685,-0.92072,0.24032,-0.72717,-1.056,0.088588,0.34424,0.05408
11.5,0.59685,-0.4882,1.1045,-0.30101,1.2934,-1.3115,1.1069,-1.0279,1.7187,1.6171,0.86032,0.4363,1.1425
28.2,-0.42755,0.90505,-1.2722,-0.30101,-0.64573,0.80076,0.08596,-0.34489,-0.26128,-1.062,-0.0078781,0.4363,-0.70436
5,8.1536,-0.4882,1.1045,-0.30101,1.2339,-0.88731,1.1462,-1.17,1.7187,1.6171,0.86032,0.30317,1.4379
20.1,-0.42037,0.77839,-0.86168,-0.30101,-1.0199,-0.29084,-0.099668,1.1358,-0.37775,-0.59137,-0.87607,0.41086,-0.029113
22.7,-0.15028,-0.4882,1.3255,-0.30101,0.48544,-0.63974,0.85346,-0.70208,-0.49423,0.03013,-1.7925,0.41633,-0.13449
22.2,-0.42475,-0.4882,-0.92736,-0.30101,-0.84134,-0.2532,-0.39596,-0.079633,-0.72717,-0.91117,0.040355,0.41677,-0.57819
16.4,0.17462,-0.4882,1.1045,-0.30101,1.404,0.5865,0.78921,-0.61967,1.7187,1.6171,0.86032,-1.1447,0.52828
24.3,-0.39082,0.44063,-0.72283,-0.30101,-0.99443,-0.27202,-1.1777,1.9432,-0.26128,-0.41035,0.32975,0.36131,-0.47835
26.4,-0.42207,0.94727,-0.68849,-0.30101,-0.97742,0.28826,-1.7668,0.73932,-0.26128,-0.41638,-1.1172,0.28799,-0.5463
13.5,0.60303,-0.4882,1.1045,-0.30101,1.404,-0.52103,0.44294,-0.53435,1.7187,1.6171,0.86032,-3.9538,0.60038
15.7,-0.38482,-0.4882,2.2317,-0.30101,0.28132,-0.98865,0.98911,-1.0142,-0.84364,-1.2672,0.32975,0.016595,2.0313
16.8,0.10006,-0.4882,1.1045,3.3111,1.8888,-0.71358,0.75351,-0.94498,1.7187,1.6171,0.86032,-0.053151,0.28147
23.3,-0.41426,0.56729,-0.83182,-0.30101,-0.80732,-0.21845,-1.3812,1.8301,-0.14481,-0.68791,0.61915,0.36689,-0.79726
31.6,-0.38165,-0.4882,-0.67207,-0.30101,-0.37357,1.2554,0.42866,-0.32939,-0.14481,-0.54913,-0.49021,0.15933,-0.86659
21.2,-0.41828,-0.4882,-0.56607,-0.30101,-0.84985,-0.32848,-0.99568,0.84694,-0.72717,-0.99564,-0.24904,0.3525,-0.42428
17.8,0.70195,-0.4882,1.1045,3.3111,1.8888,-0.12145,1.0534,-0.84285,1.7187,1.6171,0.86032,0.22238,0.69189
15.2,0.25415,-0.4882,1.1045,-0.30101,1.404,0.5199,1.0819,-0.73344,1.7187,1.6171,0.86032,-0.028043,0.70992
18.6,-0.40487,-0.4882,-0.31973,-0.30101,-0.23749,0.15796,0.625,-0.56464,-0.49423,-0.084516,1.1979,-3.2028,-0.27453
32.5,-0.42114,-0.4882,-1.2304,-0.30101,-0.50965,0.38671,0.98911,-0.50252,-0.72717,-1.237,-0.29728,0.4363,-0.96087
19.3,-0.38628,-0.4882,-0.016666,3.3111,-0.50114,-1.2912,0.73923,-0.11842,-0.6107,-0.73015,0.088588,0.41778,1.5765
16.2,-0.40173,-0.4882,-0.11968,-0.30101,-0.033368,-0.85546,0.35012,0.013057,-0.6107,-0.56723,-0.0078781,0.43095,-0.1539
21.4,-0.42176,-0.4882,0.31775,-0.30101,-0.9434,-0.014318,-0.81719,0.27488,-0.49423,-4.0226e-05,0.13682,0.28375,-0.50886
20.7,-0.42233,0.35619,-0.55861,3.3111,-0.71377,-0.54419,-0.22818,0.00014447,-0.72717,-1.056,0.088588,0.37426,0.14421
50,-0.36717,-0.4882,-0.67207,-0.30101,-0.37357,3.5167,0.53932,-0.48026,-0.14481,-0.54913,-0.49021,0.27003,-1.1065
18.2,-0.35313,-0.4882,-0.38244,-0.30101,-0.084398,-0.28939,0.59287,0.25577,-0.6107,-0.54913,1.2462,0.24793,-0.32583
19.8,-0.40279,-0.4882,-0.11968,-0.30101,-0.033368,-0.74398,0.13594,0.053768,-0.6107,-0.56723,-0.0078781,0.4363,0.46173
27.1,-0.427,-0.4882,0.48049,-0.30101,-0.9434,0.36644,-0.60301,0.9594,-0.6107,-0.65774,-1.1655,0.39111,-0.72377
33.3,-0.42872,2.8894,-1.3708,-0.30101,-1.2241,1.4349,-1.2063,1.5926,-0.84364,-0.41638,-2.8054,0.4363,-1.1827
14.9,0.36123,-0.4882,1.1045,-0.30101,1.6336,0.065308,1.0177,-0.86642,1.7187,1.6171,0.86032,-0.44407,0.71824
26.6,-0.42654,-0.4882,-0.92736,-0.30101,-0.84134,0.48371,-0.42095,0.24441,-0.72717,-0.91117,0.040355,0.38497,-0.84302
23.8,-0.38711,-0.4882,-0.11968,-0.30101,-0.033368,0.3925,0.69282,-0.14786,-0.6107,-0.56723,-0.0078781,0.4228,-0.46172
16.6,-0.4048,-0.4882,-0.56607,-0.30101,-0.84985,-0.38494,0.62857,0.83215,-0.72717,-0.99564,-0.24904,0.38988,0.85828
28,-0.42859,0.56729,-0.87213,-0.30101,-1.037,0.62414,-1.2277,0.69659,-0.6107,-0.70601,0.28152,0.4363,-1.0149
24.7,-0.41364,-0.4882,-0.56607,-0.30101,-0.84985,-0.1229,-2.1916,0.84694,-0.72717,-0.99564,-0.24904,0.40907,-0.71684
20,-0.40997,-0.4882,-0.56607,-0.30101,-0.84985,-0.73819,-1.2349,0.55558,-0.72717,-0.99564,-0.24904,0.4363,0.21353
15,6.0314,-0.4882,1.1045,-0.30101,0.4174,-0.78017,1.1462,-1.1759,1.7187,1.6171,0.86032,-3.9639,-0.34663
21.7,-0.41173,-0.4882,-0.016666,3.3111,-0.50114,-0.48628,0.86417,-0.018826,-0.6107,-0.73015,0.088588,0.39557,0.64614
50,0.28308,-0.4882,1.1045,3.3111,0.70656,0.56044,1.032,-1.2023,1.7187,1.6171,0.86032,0.19559,-1.2312
19.4,-0.42825,2.8894,-1.0946,-0.30101,-1.2751,-0.73674,-1.3134,1.2651,-0.6107,-0.36811,-1.1172,0.4363,-0.32861
21.7,-0.42342,-0.4882,0.48049,-0.30101,-0.9434,-0.41534,-0.91358,0.74448,-0.6107,-0.65774,-1.1655,0.4363,-0.30642
14.9,0.54634,-0.4882,1.1045,-0.30101,1.404,0.007398,0.56431,-0.53252,1.7187,1.6171,0.86032,-0.95517,0.50193
18.5,-0.42994,-0.4882,-0.82286,-0.30101,-0.28001,-0.58039,-0.29601,0.79722,-0.49423,-1.0499,0.86032,0.41298,-0.28424
14.5,0.63989,-0.4882,1.1045,-0.30101,0.30683,0.075442,0.64998,-0.87548,1.7187,1.6171,0.86032,-3.0616,0.69744
27.9,-0.42922,2.8894,-0.85869,-0.30101,-1.1645,0.48371,-1.5883,0.56324,-0.6107,-0.92324,0.37799,0.4363,-1.0968
42.8,-0.38714,0.44063,-0.72283,-0.30101,-0.99443,2.8421,-2.1237,2.3429,-0.26128,-0.41035,0.32975,0.4363,-1.2576
44.8,-0.39392,-0.4882,-0.67207,-0.30101,-0.37357,2.8522,0.37154,-0.48026,-0.14481,-0.54913,-0.49021,0.30406,-1.1744
30.1,-0.35607,-0.4882,-0.67207,-0.30101,-0.34805,0.46633,0.46079,-0.30291,-0.14481,-0.54913,-0.49021,0.4363,-0.69466
12.6,0.82103,-0.4882,1.1045,-0.30101,1.6336,-0.064989,1.0248,-0.80726,1.7187,1.6171,0.86032,0.34279,0.53105
29,-0.37716,-0.4882,-0.67207,3.3111,-0.34805,0.62269,-0.049691,-0.12457,-0.14481,-0.54913,-0.49021,0.02675,-0.63226
13.4,0.45761,-0.4882,1.1045,-0.30101,0.56198,-0.27926,0.61429,-0.88999,1.7187,1.6171,0.86032,-3.9648,1.4808
25,-0.42701,0.39841,-0.75568,-0.30101,-0.92639,0.31142,-1.6704,1.3605,-0.6107,-0.9353,-0.77961,0.4363,-1.0163
