7653	137	823	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
14413	108	823	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
17682	98	823	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
31456	88	823	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
34516	78	823	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
480	137	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
1205	98	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
2576	78	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
3449	69	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
5120	61	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
6254	53	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
17701	41	873	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
548	53	923	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
1648	37	923	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
4934	26	923	0.13	0.25	0.49	0.009	0.011	2.31	1.01	0.01	0.03	0.03	0.01	0.005	0.0115	0.039	0.0003	0.05	0.0003	0.01	1203	3	3	873	3	1	898	4	0	0.0003
36	471	723	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
386	412	723	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1318	373	723	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
5956	333	723	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
65	373	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
111	333	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
784	294	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
2601	265	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
11781	216	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
27813	196	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
30031	177	773	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
70	265	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
485	216	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1398	177	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
4978	137	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
13403	108	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
20617	98	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
27485	88	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
45875	78	823	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
350	137	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1274	98	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
2353	78	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3965	69	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
6509	61	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
10766	53	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
32859	41	873	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
182	78	923	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
688	53	923	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3346	37	923	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
11200	26	923	0.14	0.21	0.53	0.012	0.012	2.4	1.01	0.01	0.14	0.16	0.01	0.005	0.0108	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
41	471	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
419	431	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
503	412	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1579	392	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1710	373	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3130	373	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
6852	353	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
8846	333	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
18347	333	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
34872	294	723	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
40	373	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
174	333	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
438	333	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1373	294	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
6439	265	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
27318	216	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
75026	177	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
81853	177	773	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
100	265	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
679	235	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
956	216	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1155	216	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
1518	196	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
2482	177	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3512	177	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
8203	137	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
24516	108	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
32635	98	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
46816	88	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
66055	78	823	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
633	137	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
2064	98	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3842	78	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
5957	69	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
8798	61	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
12997	53	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
34527	41	873	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
250	78	923	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
978	53	923	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
3159	37	923	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
13606	26	923	0.14	0.25	0.55	0.01	0.009	2.44	1.03	0.01	0.18	0.13	0.01	0.005	0.0102	0.018	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
65	471	723	0.14	0.31	0.52	0.009	0.009	2.4	1.04	0.01	0.19	0.13	0.01	0.005	0.0112	0.017	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
585	412	723	0.14	0.31	0.52	0.009	0.009	2.4	1.04	0.01	0.19	0.13	0.01	0.005	0.0112	0.017	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
2376	373	723	0.14	0.31	0.52	0.009	0.009	2.4	1.04	0.01	0.19	0.13	0.01	0.005	0.0112	0.017	0.0003	0.05	0.0003	0.01	1203	6	3	908	6	1	873	2	1	0.0003
